INCIDENT_NUMBER,OFFENSE_CODE,OFFENSE_CODE_GROUP,OFFENSE_DESCRIPTION,DISTRICT,REPORTING_AREA,SHOOTING,OCCURRED_ON_DATE,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,Lat,Long,Location
222005264,3108,,FIRE REPORT,E18,532,0,2022-01-23 22:15:00,2022,1,Sunday,22,,RIVER ST,42.24353173820466,-71.13921870156413,"(42.24353173820466, -71.13921870156413)"
222020601,619,,LARCENY ALL OTHERS,A1,77,0,2022-03-05 20:48:00,2022,3,Saturday,20,,NEW SUDBURY ST,42.36183856656472,-71.05976489094158,"(42.361838566564714, -71.05976489094158)"
222021919,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2022-03-29 11:23:00,2022,3,Tuesday,11,,SUDBURY ST,0.0,0.0,"(0, 0)"
222024235,3115,,INVESTIGATE PERSON,B3, ,0,2022-04-07 01:00:00,2022,4,Thursday,1,,"BLUE HILL AVE & WOODHAVEN ST
MATTAPAN  MA 02126
UN",42.27331401243836,-71.09349905917446,"(42.27331401243836, -71.09349905917446)"
222021118,2647,,THREATS TO DO BODILY HARM,B2, ,0,2022-03-26 13:33:00,2022,3,Saturday,13,,HUNTINGTON AVE,42.33332887521637,-71.10659533965244,"(42.33332887521637, -71.10659533965244)"
222021107,3115,,INVESTIGATE PERSON,D4,167,0,2022-03-26 11:00:00,2022,3,Saturday,11,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222013698,3114,,INVESTIGATE PROPERTY,E18,516,0,2022-02-26 00:10:00,2022,2,Saturday,0,,"FAIRMOUNT AVE & TRUMAN PKWY
BOSTON  MA 02136
UNITE",42.25263003541562,-71.11832003552855,"(42.25263003541562, -71.11832003552855)"
222004488,3410,,TOWED MOTOR VEHICLE,C6, ,0,2022-01-20 12:55:00,2022,1,Thursday,12,,W EIGHTH ST,42.33506669732459,-71.05388238525316,"(42.33506669732459, -71.05388238525316)"
222010377,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-02-12 15:55:00,2022,2,Saturday,15,,SAINT CYPRIANS PL,42.336361449349646,-71.0867694955223,"(42.336361449349646, -71.0867694955223)"
222008288,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,E13,574,0,2022-02-04 17:14:00,2022,2,Friday,17,,WASHINGTON ST,42.30971856767274,-71.10429431787648,"(42.30971856767274, -71.10429431787648)"
222011963,1831,,SICK ASSIST,A1, ,0,2022-02-18 18:22:00,2022,2,Friday,18,,WASHINGTON MALL,42.35916991308339,-71.05772911818198,"(42.35916991308339, -71.05772911818198)"
222005866,1831,,SICK ASSIST,B3,473,0,2022-01-26 09:20:00,2022,1,Wednesday,9,,LIVERMORE ST,42.27419690216528,-71.10738224716263,"(42.27419690216528, -71.10738224716263)"
222002354,1831,,SICK ASSIST,C11, ,0,2022-01-12 10:35:00,2022,1,Wednesday,10,,LARCHMONT ST,42.29703367514626,-71.06860662337166,"(42.29703367514626, -71.06860662337166)"
222009803,3802,,M/V ACCIDENT - PROPERTY DAMAGE,D14,795,0,2022-02-10 00:00:00,2022,2,Thursday,0,,COMMONWEALTH AVE,42.34900739248947,-71.13860107573626,"(42.34900739248947, -71.13860107573626)"
222014322,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C11, ,0,2022-02-26 16:45:00,2022,2,Saturday,16,,RONAN ST,42.31106544629783,-71.06693233394812,"(42.311065446297825, -71.06693233394812)"
222017467,1402,,VANDALISM,D14, ,0,2022-03-12 02:00:00,2022,3,Saturday,2,,VINAL ST,42.34591175174886,-71.13842377317738,"(42.34591175174886, -71.13842377317738)"
222012440,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,119,0,2022-02-20 16:50:00,2022,2,Sunday,16,,"TREMONT ST & WINTER ST
BOSTON  MA 02111
UNITED STA",42.35624901546548,-71.06227102011543,"(42.35624901546548, -71.06227102011543)"
222012298,3115,,INVESTIGATE PERSON,D14,795,0,2022-02-19 22:25:00,2022,2,Saturday,22,,N BEACON ST,42.35367860862574,-71.1381985589668,"(42.35367860862574, -71.1381985589668)"
222016051,617,,LARCENY THEFT FROM BUILDING,E13, ,0,2022-03-06 16:00:00,2022,3,Sunday,16,,WASHINGTON ST,42.305168878094186,-71.10877688606297,"(42.305168878094186, -71.10877688606297)"
222013788,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,C6, ,0,2022-02-26 12:46:00,2022,2,Saturday,12,,D ST,42.3382694630001,-71.051461794848,"(42.3382694630001, -71.051461794848)"
222000162,619,,LARCENY ALL OTHERS,D14,778,0,2022-01-01 16:38:00,2022,1,Saturday,16,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222004561,1831,,SICK ASSIST,B2, ,0,2022-01-21 11:03:00,2022,1,Friday,11,,ALLEGHANY ST,42.33056976709614,-71.0995908942997,"(42.33056976709614, -71.0995908942997)"
222023771,3115,,INVESTIGATE PERSON,C11,355,0,2022-04-05 12:49:00,2022,4,Tuesday,12,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222023355,1831,,SICK ASSIST,D4, ,0,2022-04-03 23:32:00,2022,4,Sunday,23,,NORTHAMPTON ST,42.333951248393774,-71.07538938822692,"(42.333951248393774, -71.07538938822692)"
222002684,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,A1,117,0,2022-01-13 14:38:00,2022,1,Thursday,14,,WASHINGTON ST,42.35213475854105,-71.06266756903644,"(42.35213475854105, -71.06266756903644)"
222005873,3115,,INVESTIGATE PERSON,C11,355,0,2022-01-25 20:55:00,2022,1,Tuesday,20,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222014164,540,,BURGLARY - COMMERICAL,C11,255,0,2022-02-28 02:15:00,2022,2,Monday,2,,DORCHESTER AVE,42.30854727827487,-71.05821219121829,"(42.308547278274865, -71.05821219121829)"
222021501,3114,,INVESTIGATE PROPERTY,B2, ,0,2022-03-27 23:33:00,2022,3,Sunday,23,,GAYLAND ST,42.31989005521876,-71.07626208688092,"(42.31989005521876, -71.07626208688092)"
222008843,3807,,M/V ACCIDENT - OTHER CITY VEHICLE,E18, ,0,2022-02-07 07:10:00,2022,2,Monday,7,,"CUMMINS HWY & CANTERBURY ST
BOSTON  MA 02131
UNITE",42.27900996875539,-71.11669994710932,"(42.27900996875539, -71.11669994710932)"
222007283,1831,,SICK ASSIST,D4, ,0,2022-02-01 06:46:00,2022,2,Tuesday,6,,MASSACHUSETTS AVE,42.33285585021935,-71.07262417838369,"(42.33285585021935, -71.07262417838369)"
222005543,1402,,VANDALISM,B3, ,0,2022-01-25 01:10:00,2022,1,Tuesday,1,,BERNARD ST,42.29350930728568,-71.07991322860983,"(42.293509307285674, -71.07991322860983)"
222024110,1107,,FRAUD - IMPERSONATION,E5,691,0,2022-04-05 12:00:00,2022,4,Tuesday,12,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
222011882,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C6,200,0,2022-02-17 17:00:00,2022,2,Thursday,17,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222011622,301,,ROBBERY,D14, ,0,2022-02-17 15:30:00,2022,2,Thursday,15,,JETTE CT,42.34682749921356,-71.14319086479756,"(42.34682749921356, -71.14319086479756)"
222007327,520,,BURGLARY - RESIDENTIAL,C11, ,0,2022-01-31 19:11:00,2022,1,Monday,19,,WASHINGTON ST,42.28683796240298,-71.07119249397086,"(42.286837962402984, -71.07119249397086)"
222011896,1107,,FRAUD - IMPERSONATION,C11,355,0,2022-02-18 14:54:00,2022,2,Friday,14,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222019381,301,,ROBBERY,A1, ,0,2022-03-20 02:27:00,2022,3,Sunday,2,,MARGINAL RD,42.3478073604888,-71.06650245209731,"(42.347807360488794, -71.06650245209731)"
222011567,3115,,INVESTIGATE PERSON,E13,646,0,2022-02-17 01:00:00,2022,2,Thursday,1,,SOUTH ST,42.30888817158391,-71.11553036734182,"(42.30888817158391, -71.11553036734182)"
222013812,3201,,PROPERTY - LOST/ MISSING,A7, ,0,2022-02-26 15:27:00,2022,2,Saturday,15,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222007016,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,C11,355,0,2022-01-30 19:00:00,2022,1,Sunday,19,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222002035,619,,LARCENY ALL OTHERS,B3,465,0,2022-01-10 14:50:00,2022,1,Monday,14,,BLUE HILL AVENUE,0.0,0.0,"(0, 0)"
222024233,1831,,SICK ASSIST,D4, ,0,2022-04-07 01:51:00,2022,4,Thursday,1,,CLARENDON ST,42.348546356479176,-71.07416608803729,"(42.348546356479176, -71.07416608803729)"
222000233,3115,,INVESTIGATE PERSON,A1, ,0,2022-01-02 01:58:00,2022,1,Sunday,1,,CAUSEWAY ST,42.36537479642045,-71.06154161481645,"(42.365374796420454, -71.06154161481645)"
222023214,2905,,VAL - VIOLATION OF AUTO LAW,D4,905,0,2022-04-03 11:05:00,2022,4,Sunday,11,,HARRISON ARCHWAYS,42.33936768118279,-71.07035466731526,"(42.33936768118279, -71.07035466731526)"
222023346,3301,,VERBAL DISPUTE,A1,88,0,2022-04-03 22:05:00,2022,4,Sunday,22,,NORTH ST,42.36383715471978,-71.05194859919074,"(42.36383715471978, -71.05194859919074)"
222017124,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,E5, ,0,2022-03-11 12:40:00,2022,3,Friday,12,,WESTGATE RD,42.30087728236994,-71.16637769646829,"(42.30087728236994, -71.16637769646829)"
222018745,619,,LARCENY ALL OTHERS,B2, ,0,2022-03-17 16:04:00,2022,3,Thursday,16,,DUDLEY ST,42.32872588572028,-71.08382216968015,"(42.32872588572028, -71.08382216968015)"
222012848,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,C11,355,0,2022-02-20 19:00:00,2022,2,Sunday,19,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222006511,3114,,INVESTIGATE PROPERTY,A15, ,0,2022-01-28 16:05:00,2022,1,Friday,16,,"ARLINGTON AVE & BEACHAM ST
CHARLESTOWN  MA 02129
U",42.386685028060114,-71.07387397419289,"(42.386685028060114, -71.07387397419289)"
222012547,3110,,SERVICE TO OTHER AGENCY,A7,28,0,2022-02-21 00:00:00,2022,2,Monday,0,,PARIS ST,42.3708180467024,-71.03929078135145,"(42.3708180467024, -71.03929078135145)"
222010801,3201,,PROPERTY - LOST/ MISSING,B2,308,0,2022-02-14 12:51:00,2022,2,Monday,12,,BOWER ST,42.319967577787615,-71.08715021815124,"(42.319967577787615, -71.08715021815124)"
222011720,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-02-17 21:27:00,2022,2,Thursday,21,,"COLUMBIA RD & STOUGHTON ST
DORCHESTER  MA 02125
UN",42.31698503342123,-71.06502995741417,"(42.31698503342123, -71.06502995741417)"
222007034,3803,,M/V ACCIDENT - PERSONAL INJURY,B2, ,0,2022-01-31 10:15:00,2022,1,Monday,10,,"RITCHIE ST & COLUMBUS AVE
ROXBURY  MA 02119
UNITED",42.322621989764734,-71.09856095669686,"(42.322621989764734, -71.09856095669686)"
222011353,1831,,SICK ASSIST,B2, ,0,2022-02-16 12:45:00,2022,2,Wednesday,12,,MISSION PARK DR,42.33407623885243,-71.10842652954574,"(42.33407623885243, -71.10842652954574)"
222001943,724,,AUTO THEFT,A1, ,0,2022-01-10 13:23:00,2022,1,Monday,13,,SUDBURY ST,0.0,0.0,"(0, 0)"
222004741,3802,,M/V ACCIDENT - PROPERTY DAMAGE,C11, ,0,2022-01-21 20:33:00,2022,1,Friday,20,,"FREEPORT ST & PARK ST
DORCHESTER  MA 02122
UNITED ",42.30293502075989,-71.05259602774741,"(42.30293502075989, -71.05259602774741)"
222000257,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2022-01-02 08:41:00,2022,1,Sunday,8,,MASSACHUSETTS AVE,42.33152148278479,-71.0708530659426,"(42.33152148278479, -71.0708530659426)"
222018242,2907,,VAL - OPERATING AFTER REV/SUSP.,B2, ,0,2022-03-15 20:15:00,2022,3,Tuesday,20,,COLUMBIA RD,42.31519664510418,-71.0667838725257,"(42.31519664510418, -71.0667838725257)"
222005622,1102,,FRAUD - FALSE PRETENSE / SCHEME,C6, ,0,2022-01-25 13:02:00,2022,1,Tuesday,13,,W NINTH ST,42.33316114767421,-71.0524643656114,"(42.33316114767421, -71.0524643656114)"
222007666,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,A1,77,0,2022-02-02 00:00:00,2022,2,Wednesday,0,,SUDBURY ST,0.0,0.0,"(0, 0)"
222010580,2647,,THREATS TO DO BODILY HARM,C11, ,0,2022-02-13 11:43:00,2022,2,Sunday,11,,BAILEY ST,42.28400378815305,-71.06813903547649,"(42.28400378815305, -71.06813903547649)"
222007218,3301,,VERBAL DISPUTE,E18, ,0,2022-01-31 19:39:00,2022,1,Monday,19,,RILEY RD,42.23686469952782,-71.12859139087162,"(42.23686469952782, -71.12859139087162)"
222004747,3006,,SICK/INJURED/MEDICAL - PERSON,D4, ,0,2022-01-21 18:45:00,2022,1,Friday,18,,HARRISON AVE,42.33455373593907,-71.07560801275244,"(42.33455373593907, -71.07560801275244)"
222023487,3207,,PROPERTY - FOUND,C11, ,0,2022-04-04 13:25:00,2022,4,Monday,13,,WILLIAM T MORRISSEY BLVD,42.29258323151827,-71.04776198452423,"(42.29258323151827, -71.04776198452423)"
222018931,3201,,PROPERTY - LOST/ MISSING,B2, ,0,2022-03-17 16:00:00,2022,3,Thursday,16,,HUNTINGTON AVE,42.33507723469707,-71.10262611941107,"(42.33507723469707, -71.10262611941107)"
222020788,616,,LARCENY THEFT OF BICYCLE,A1, ,0,2022-03-25 11:35:00,2022,3,Friday,11,,SUDBURY ST,0.0,0.0,"(0, 0)"
222014256,1501,,WEAPON VIOLATION - CARRY/ POSSESSING/ SALE/ TRAFFICKING/ OTHER,B3,444,0,2022-02-28 13:24:00,2022,2,Monday,13,,"BLUE HILL AVE & ESMOND ST
BOSTON  MA 02121
UNITED ",42.29956002658789,-71.08652001008615,"(42.29956002658789, -71.08652001008615)"
222009143,3801,,M/V ACCIDENT - OTHER,E18, ,0,2022-02-08 10:46:00,2022,2,Tuesday,10,,RIVER ST,42.24316302132012,-71.14175229202432,"(42.24316302132012, -71.14175229202432)"
222002122,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-01-10 15:45:00,2022,1,Monday,15,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222017919,2647,,THREATS TO DO BODILY HARM,B2,304,0,2022-03-11 21:48:00,2022,3,Friday,21,,WEAVER WAY,42.32140610615578,-71.09596828807624,"(42.321406106155784, -71.09596828807624)"
222008796,724,,AUTO THEFT,D14,778,0,2022-01-16 18:00:00,2022,1,Sunday,18,,WASHINGTON ST,42.34905600030506,-71.15049849975023,"(42.34905600030506, -71.15049849975023)"
222001501,2670,,HARASSMENT/ CRIMINAL HARASSMENT,A1, ,0,2022-01-07 21:20:00,2022,1,Friday,21,,W CEDAR ST,42.35978577054617,-71.07010238257557,"(42.35978577054617, -71.07010238257557)"
222003018,3115,,INVESTIGATE PERSON,B2, ,0,2022-01-14 15:50:00,2022,1,Friday,15,,AKRON ST,42.32579408123605,-71.08563758118875,"(42.32579408123605, -71.08563758118875)"
222002080,3006,,SICK/INJURED/MEDICAL - PERSON,C11, ,0,2022-01-10 23:03:00,2022,1,Monday,23,,WALDECK ST,42.297188136118045,-71.06686784933574,"(42.297188136118045, -71.06686784933574)"
222007005,3201,,PROPERTY - LOST/ MISSING,A1,77,0,2022-01-28 00:00:00,2022,1,Friday,0,,SUDBURY ST,0.0,0.0,"(0, 0)"
222012609,3115,,INVESTIGATE PERSON,A7, ,0,2022-02-21 14:17:00,2022,2,Monday,14,,PARIS ST,42.36946578298687,-71.04037491856829,"(42.369465782986865, -71.04037491856829)"
222013503,3115,,INVESTIGATE PERSON,E18, ,0,2022-02-24 23:06:00,2022,2,Thursday,23,,PINE ST,42.253906998577335,-71.12331666857209,"(42.253906998577335, -71.12331666857209)"
222017218,2905,,VAL - VIOLATION OF AUTO LAW,A1, ,0,2022-03-11 18:04:00,2022,3,Friday,18,,WASHINGTON ST,42.35358129214585,-71.06236664552554,"(42.35358129214585, -71.06236664552554)"
222011522,423,,ASSAULT - AGGRAVATED,B2, ,0,2022-02-17 10:41:00,2022,2,Thursday,10,,HAROLD PARK,42.31933514377376,-71.08796986852374,"(42.319335143773756, -71.08796986852374)"
222000716,3115,,INVESTIGATE PERSON,E5, ,0,2022-01-04 12:27:00,2022,1,Tuesday,12,,RUTLEDGE ST,42.28235051808646,-71.15442067833756,"(42.28235051808646, -71.15442067833756)"
222020822,2646,,LIQUOR/ALCOHOL - DRINKING IN PUBLIC,B2,288,0,2022-03-25 12:11:00,2022,3,Friday,12,,WASHINGTON ST,42.32925904804331,-71.08482402072941,"(42.32925904804331, -71.08482402072941)"
222005092,3820,,M/V ACCIDENT - INVOLVING PEDESTRIAN - INJURY,D4,167,0,2022-01-20 18:00:00,2022,1,Thursday,18,,HARRISON AVE,42.33954198983014,-71.06940876967543,"(42.33954198983014, -71.06940876967543)"
222008780,1831,,SICK ASSIST,E18, ,0,2022-02-06 20:00:00,2022,2,Sunday,20,,WOLCOTT SQ,42.23730136457959,-71.13232345998513,"(42.23730136457959, -71.13232345998513)"
222014486,3006,,SICK/INJURED/MEDICAL - PERSON,A1, ,0,2022-03-01 12:05:00,2022,3,Tuesday,12,,WEST ST,42.35500440727248,-71.06300727507565,"(42.355004407272475, -71.06300727507565)"
222002962,3115,,INVESTIGATE PERSON,B3,465,0,2022-01-14 14:34:00,2022,1,Friday,14,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222018997,1831,,SICK ASSIST,A7, ,0,2022-03-18 17:29:00,2022,3,Friday,17,,"BENNINGTON ST & PRESCOTT ST
EAST BOSTON  MA 02128
",42.37843398868118,-71.02940201280971,"(42.37843398868118, -71.02940201280971)"
222022660,1832,,SICK ASSIST - DRUG RELATED ILLNESS,D4, ,0,2022-04-01 04:51:00,2022,4,Friday,4,,ALBANY ST,42.34255919133471,-71.06270823776892,"(42.34255919133471, -71.06270823776892)"
220023001,613,,LARCENY SHOPLIFTING,A1,112,0,2022-01-17 11:51:00,2022,1,Monday,11,,WASHINGTON ST,42.35512339036804,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
222018881,3410,,TOWED MOTOR VEHICLE,B2, ,0,2022-03-18 09:24:00,2022,3,Friday,9,,TREMONT ST,42.33189344539661,-71.09781238231152,"(42.33189344539661, -71.09781238231152)"
222023050,3115,,INVESTIGATE PERSON,A1, ,0,2022-04-02 15:06:00,2022,4,Saturday,15,,"WASHINGTON ST & WINTER ST
BOSTON  MA 02111
UNITED ",42.35545000468118,-71.0604999980487,"(42.35545000468118, -71.0604999980487)"
222016768,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-03-10 09:08:00,2022,3,Thursday,9,,TRAVELER ST,42.34423780768666,-71.06296439632078,"(42.34423780768666, -71.06296439632078)"
222020005,1402,,VANDALISM,D4, ,0,2022-03-22 13:05:00,2022,3,Tuesday,13,,PARK DR,42.34416700908112,-71.1035910724952,"(42.34416700908112, -71.1035910724952)"
222020236,3410,,TOWED MOTOR VEHICLE,E13, ,0,2022-03-23 09:42:00,2022,3,Wednesday,9,,CREIGHTON ST,42.32416445862967,-71.10782754817427,"(42.32416445862967, -71.10782754817427)"
222022715,1831,,SICK ASSIST,A7, ,0,2022-04-01 09:38:00,2022,4,Friday,9,,BENNINGTON ST,42.385121360362426,-71.01150100653568,"(42.385121360362426, -71.01150100653568)"
222019288,3304,,NOISY PARTY/RADIO-NO ARREST,D4, ,0,2022-03-19 18:25:00,2022,3,Saturday,18,,WESTLAND AVE,42.34376458213396,-71.08866865414066,"(42.34376458213396, -71.08866865414066)"
222023890,3301,,VERBAL DISPUTE,C11,453,0,2022-04-05 18:40:00,2022,4,Tuesday,18,,WASHINGTON ST,42.297453394177445,-71.07253424966119,"(42.297453394177445, -71.07253424966119)"
222014728,3115,,INVESTIGATE PERSON,E13, ,0,2022-03-02 10:23:00,2022,3,Wednesday,10,,LAMARTINE ST,42.31844441833157,-71.10399969092812,"(42.31844441833157, -71.10399969092812)"
222008175,3831,,M/V - LEAVING SCENE - PROPERTY DAMAGE,B3,465,0,2022-02-03 18:50:00,2022,2,Thursday,18,,BLUE HILL AVE,42.28482576580488,-71.09137368938802,"(42.28482576580488, -71.09137368938802)"
222013469,423,,ASSAULT - AGGRAVATED,D14, ,0,2022-02-24 19:39:00,2022,2,Thursday,19,,WILTSHIRE RD,42.34356214580747,-71.15454908097712,"(42.34356214580747, -71.15454908097712)"
222015788,3115,,INVESTIGATE PERSON,A7, ,0,2022-03-06 10:44:00,2022,3,Sunday,10,,SARATOGA ST,42.38574367665544,-71.01186956910172,"(42.385743676655444, -71.01186956910172)"
222021083,1402,,VANDALISM,D4, ,0,2022-03-19 12:00:00,2022,3,Saturday,12,,ROLLINS ST,42.34147117309903,-71.0678791820248,"(42.34147117309903, -71.0678791820248)"
222020175,3301,,VERBAL DISPUTE,A1, ,0,2022-03-23 01:22:00,2022,3,Wednesday,1,,NORTH ST,42.36062746154263,-71.05601800089705,"(42.36062746154263, -71.05601800089705)"
222014896,3006,,SICK/INJURED/MEDICAL - PERSON,C6, ,0,2022-03-02 21:15:00,2022,3,Wednesday,21,,WILLIAM T MORRISSEY BLVD,42.31928522802447,-71.05027167421689,"(42.31928522802447, -71.05027167421689)"
222010276,540,,BURGLARY - COMMERICAL,A1, ,0,2022-02-12 07:05:00,2022,2,Saturday,7,,LONG WHRF,42.36001472945279,-71.04930410609757,"(42.36001472945279, -71.04930410609757)"
222023181,614,,LARCENY THEFT FROM MV - NON-ACCESSORY,D4, ,0,2022-04-03 05:22:00,2022,4,Sunday,5,,DALTON ST,42.34634312502202,-71.08482012772042,"(42.346343125022024, -71.08482012772042)"
222010627,3410,,TOWED MOTOR VEHICLE,C11,367,0,2022-02-13 16:32:00,2022,2,Sunday,16,,KING ST,42.29360726241338,-71.05508104544761,"(42.29360726241338, -71.05508104544761)"
222006205,613,,LARCENY SHOPLIFTING,A1,112,0,2022-01-26 16:38:00,2022,1,Wednesday,16,,WASHINGTON ST,42.35512339036804,-71.06087979851635,"(42.355123390368036, -71.06087979851635)"
222001663,1402,,VANDALISM,E18, ,1,2022-01-08 22:20:00,2022,1,Saturday,22,,BOW ST,42.24410678958532,-71.11786345021876,"(42.24410678958532, -71.11786345021876)"
222013997,3018,,SICK/INJURED/MEDICAL - POLICE,B2,184,0,2022-02-27 10:15:00,2022,2,Sunday,10,,GROOM ST,42.32019752446048,-71.06641760583173,"(42.32019752446048, -71.06641760583173)"
222001850,3114,,INVESTIGATE PROPERTY,A7, ,0,2022-01-10 02:51:00,2022,1,Monday,2,,TRENTON ST,42.38029950824387,-71.0326471903466,"(42.38029950824387, -71.0326471903466)"
222004995,801,,ASSAULT - SIMPLE,D4, ,0,2022-01-22 20:10:00,2022,1,Saturday,20,,BOYLSTON ST,42.34980174544626,-71.07840978002983,"(42.34980174544626, -71.07840978002983)"
222005166,3115,,INVESTIGATE PERSON,A15,58,0,2022-01-23 15:20:00,2022,1,Sunday,15,,MAIN ST,42.37724911577303,-71.06673434813102,"(42.37724911577303, -71.06673434813102)"
222022317,3115,,INVESTIGATE PERSON,C11, ,0,2022-03-30 20:56:00,2022,3,Wednesday,20,,GIBSON ST,42.29755532959655,-71.05970910242573,"(42.29755532959655, -71.05970910242573)"
222013459,613,,LARCENY SHOPLIFTING,A1, ,0,2022-02-24 19:38:00,2022,2,Thursday,19,,WASHINGTON ST,42.35648630460298,-71.05928144939367,"(42.35648630460298, -71.05928144939367)"
222006213,520,,BURGLARY - RESIDENTIAL,D14, ,0,2022-01-27 16:28:00,2022,1,Thursday,16,,WESTERN AVE,42.363357221459246,-71.1328953085197,"(42.363357221459246, -71.1328953085197)"
222019460,1810,,DRUGS - POSSESSION/ SALE/ MANUFACTURING/ USE,C6, ,0,2022-03-20 12:55:00,2022,3,Sunday,12,,"D ST & W FIRST ST
SOUTH BOSTON  MA 02127
UNITED ST",42.34070297482145,-71.04861094884012,"(42.34070297482145, -71.04861094884012)"
222016755,619,,LARCENY ALL OTHERS,C11, ,0,2022-03-10 07:16:00,2022,3,Thursday,7,,DRAPER ST,42.30358611632514,-71.06437082379345,"(42.30358611632514, -71.06437082379345)"
222016411,617,,LARCENY THEFT FROM BUILDING,D4, ,0,2022-03-08 17:41:00,2022,3,Tuesday,17,,BEACON ST,42.34925805001962,-71.09526424549739,"(42.34925805001962, -71.09526424549739)"
222016703,724,,AUTO THEFT,A7, ,0,2022-03-05 15:00:00,2022,3,Saturday,15,,BENNINGTON ST,42.37724638479816,-71.0325970804128,"(42.37724638479816, -71.0325970804128)"
222017145,2670,,HARASSMENT/ CRIMINAL HARASSMENT,C6,200,0,2022-03-11 00:00:00,2022,3,Friday,0,,W BROADWAY,42.34128750439044,-71.05467932649397,"(42.341287504390436, -71.05467932649397)"
222008627,801,,ASSAULT - SIMPLE,A1,75,0,2022-02-06 02:30:00,2022,2,Sunday,2,,LANCASTER ST,42.36410725113958,-71.06244854508292,"(42.36410725113958, -71.06244854508292)"
222011581,615,,LARCENY THEFT OF MV PARTS & ACCESSORIES,E5,691,0,2022-02-15 16:00:00,2022,2,Tuesday,16,,CENTRE ST,42.28709355259107,-71.14822128377165,"(42.28709355259107, -71.14822128377165)"
